Order ID,Product Category,Customer Region,Payment Method,Order Status,Customer Age Group,Shipping Method,Product Type,Discount Applied,Sales Channel,Order Date,Order Total ($),Quantity Ordered,Shipping Cost ($),Discount Value ($),Order Processing Time (hrs)
81cd58ee-5854-440f-a502-0e98ce20915b,Food,West,Cash,Completed,45-54,Express,Smartphone,No,In-store,2024-11-04,257.09,6,47.26,40.49,33
1dfcd67f-e43d-4847-8d14-5f7ab7d319ee,Furniture,East,PayPal,Completed,25-34,Same Day,T-shirt,Yes,In-store,2024-11-02,337.9,4,38.97,20.12,24
9a1dcba2-6016-4d18-bf78-56bb0b764b80,Food,North,Credit Card,Pending,25-34,Same Day,Chair,Yes,Online,2024-11-05,201.56,3,26.27,18.81,46
e1b0c4b1-1488-4dbc-bccd-bc6d9b6106bc,Toys,West,Credit Card,Completed,25-34,Express,Food Item,Yes,Online,2024-11-02,429.44,5,38.56,16.37,16
f26982c0-2a9f-48b3-87f7-f57d33b987c2,Food,West,Credit Card,Pending,55+,Express,T-shirt,No,Online,2024-11-04,364.91,9,28.03,11.68,5
d17f8ca1-53df-40ba-a1c9-1b1f4ac608af,Furniture,East,Credit Card,Completed,35-44,Standard,T-shirt,No,In-store,2024-11-04,41.71,9,19.24,34.28,45
fa882f12-f3f7-4e79-bd8e-51f19e521cbe,Electronics,North,Cash,Completed,35-44,Same Day,Food Item,Yes,In-store,2024-11-02,55.36,10,25.02,42.83,48
bcd77292-7026-4d9e-87ec-c19e40e20a13,Electronics,East,PayPal,Shipped,45-54,Standard,Food Item,No,In-store,2024-11-05,358.64,4,15.38,45.86,10
1f2d5e40-229d-4b43-9f2a-0af222475964,Clothing,West,Credit Card,Pending,35-44,Express,T-shirt,Yes,In-store,2024-11-04,127.23,1,20.69,15.21,20
d703d42f-7d0d-4689-8d6d-488fd2c5b954,Electronics,West,Cash,Completed,35-44,Same Day,Food Item,Yes,Online,2024-11-05,442.77,2,27.72,8.1,11
aeb4fa07-3b22-444a-b7d7-76c6ae39c4cd,Clothing,South,Cash,Completed,45-54,Same Day,T-shirt,Yes,Online,2024-11-01,287.17,10,30.32,37.52,42
9251d785-9581-455d-bd42-233529fba148,Toys,South,Credit Card,Completed,45-54,Standard,T-shirt,Yes,Online,2024-11-05,31.77,4,10.46,47.98,8
87b7d40a-c4a5-4acb-b7a9-1646971a277d,Clothing,East,PayPal,Pending,25-34,Standard,Food Item,Yes,In-store,2024-11-01,96.0,4,18.84,37.0,20
2d214010-83f6-4464-94e4-d6a091b774c6,Furniture,North,PayPal,Pending,18-24,Express,Food Item,No,Online,2024-11-01,262.51,3,26.76,22.22,43
0863d3dc-ff8c-42c5-9b03-ef23a90859ca,Toys,East,Credit Card,Shipped,45-54,Same Day,Smartphone,Yes,Online,2024-11-05,143.23,7,44.07,42.85,13
7882e3ea-c24d-452b-b8dd-b257c2485db0,Electronics,West,Credit Card,Shipped,45-54,Express,Smartphone,Yes,In-store,2024-11-05,304.62,9,16.46,43.44,45
c6bbb445-7cbc-4795-9118-b25a5981819a,Furniture,South,Credit Card,Completed,18-24,Express,Food Item,Yes,In-store,2024-11-04,368.59,6,8.91,48.82,6
7af5604b-3293-41c3-9c21-57ca84d9e668,Toys,North,Cash,Completed,18-24,Standard,Smartphone,Yes,Online,2024-11-01,170.36,7,35.33,29.38,39
e711505a-eabe-4a5b-b90a-20e40e0daa5b,Toys,North,PayPal,Shipped,35-44,Same Day,T-shirt,No,Online,2024-11-01,427.11,6,22.1,15.91,38
2856d92b-1c4d-453c-9b34-b56f2c3b8cec,Electronics,South,Cash,Completed,18-24,Express,Smartphone,No,Online,2024-11-01,224.77,6,18.24,4.1,45
80db29ba-d9f2-4f61-9744-cedf07007bfb,Toys,North,Credit Card,Completed,18-24,Standard,Laptop,Yes,In-store,2024-11-02,74.92,7,26.56,9.42,35
860d0d7a-47e6-4936-a39b-348b97a6f604,Food,North,Credit Card,Shipped,18-24,Same Day,Chair,No,In-store,2024-11-01,144.83,3,27.71,3.84,47
eb995c02-d8b0-4c85-9446-87e232a3ae35,Electronics,South,PayPal,Pending,35-44,Same Day,Smartphone,No,In-store,2024-11-03,176.2,9,40.88,35.55,43
6aeee561-f93c-4469-9207-238827103ba7,Furniture,South,Cash,Completed,18-24,Standard,Laptop,No,Online,2024-11-02,342.97,8,29.21,38.6,23
e98ddfed-a3be-4570-ad00-752ddae00d3a,Furniture,South,PayPal,Completed,45-54,Same Day,Food Item,Yes,In-store,2024-11-05,257.75,1,8.94,18.73,43
dfa9733a-9e59-4dcf-8f5b-2c50647a149a,Furniture,East,Cash,Completed,45-54,Same Day,Food Item,No,In-store,2024-11-05,340.93,3,10.49,3.21,16
085fe0b3-c90c-453c-949f-dd962a35c064,Toys,West,PayPal,Shipped,35-44,Express,Food Item,Yes,Online,2024-11-04,238.1,6,19.7,34.21,14
aca611ed-8dd2-48b5-815d-1132b93c2d65,Food,South,PayPal,Shipped,18-24,Same Day,Chair,No,Online,2024-11-04,305.11,1,24.75,31.28,32
2a55aec0-628a-4e80-9cc7-b1e6c7db3229,Furniture,East,PayPal,Pending,45-54,Express,T-shirt,No,Online,2024-11-05,131.37,9,19.89,17.4,28
db8de699-d72e-4cc4-80c0-668625d037a7,Electronics,East,PayPal,Pending,55+,Standard,Laptop,Yes,Online,2024-11-01,156.18,1,35.44,4.35,42
b7d53b4b-65f5-4c25-a997-c74b110b6e25,Toys,East,Cash,Pending,18-24,Same Day,T-shirt,Yes,Online,2024-11-03,308.9,4,20.21,41.6,14
65a919e7-e2ce-4eb4-89af-73ce3c4bef45,Toys,West,Cash,Completed,25-34,Standard,Food Item,Yes,Online,2024-11-01,458.7,5,11.85,20.68,32
06fcde03-974a-4ac7-a579-fb6bf3726b6a,Clothing,West,Credit Card,Pending,18-24,Standard,Chair,Yes,In-store,2024-11-05,266.12,7,27.96,46.3,43
1145c507-7fc5-4dd8-9b2a-36607e95538e,Food,East,Cash,Shipped,55+,Same Day,Chair,Yes,In-store,2024-11-03,405.91,3,33.25,44.32,38
1a74d001-798e-4423-8aff-c9509fb91635,Electronics,East,Cash,Pending,35-44,Express,Smartphone,Yes,In-store,2024-11-04,390.98,1,5.91,47.72,23
7dcc4416-408b-458e-9ad7-0a947d6ccbd5,Clothing,West,Credit Card,Pending,18-24,Same Day,Laptop,Yes,Online,2024-11-03,403.32,8,21.69,22.99,3
81eaad3b-a26d-42ad-99ef-518c2bfc15a6,Furniture,West,Credit Card,Completed,35-44,Same Day,Laptop,Yes,Online,2024-11-04,494.93,10,9.8,18.55,32
a9363878-85e1-4dff-8cd9-b81fb0895d42,Food,East,Cash,Pending,25-34,Standard,Chair,No,In-store,2024-11-05,494.15,4,10.64,37.89,27
19390122-c2e6-4969-8e74-07ee4720370d,Electronics,East,PayPal,Pending,35-44,Express,Smartphone,Yes,Online,2024-11-01,297.89,4,35.84,3.57,23
c7c3c72f-9b5c-421b-a2a2-e45d6e964906,Electronics,East,Credit Card,Completed,45-54,Express,Laptop,No,Online,2024-11-01,401.93,9,34.16,26.3,7
b7baa2e4-9b39-4a74-8c28-7d7801e5a458,Furniture,West,Cash,Shipped,18-24,Same Day,T-shirt,No,In-store,2024-11-04,384.57,2,22.43,25.56,36
4842465d-553f-4e89-9ecb-a4605fd88220,Food,East,Cash,Shipped,35-44,Express,Food Item,No,Online,2024-11-04,185.16,6,22.3,47.09,22
6a19780f-82ca-498e-9ef7-45c7cf8e319c,Furniture,North,Credit Card,Completed,35-44,Same Day,T-shirt,Yes,In-store,2024-11-02,108.03,5,21.94,33.82,4
88d86a3f-517f-41d0-aa8f-a8f7acf4b4d2,Toys,South,PayPal,Completed,35-44,Express,T-shirt,No,In-store,2024-11-05,485.71,5,46.11,3.54,48
115908b7-34bf-43ee-80e9-65995e4ec28b,Toys,East,Credit Card,Shipped,55+,Same Day,Food Item,No,Online,2024-11-05,201.96,1,10.33,34.56,42
4ecd7305-0166-4f35-9943-62177e93fcf2,Electronics,West,PayPal,Shipped,35-44,Standard,Laptop,Yes,Online,2024-11-03,258.15,1,13.3,6.28,9
3fe3dff4-aed9-4104-942b-f4678cdf8a6d,Electronics,South,PayPal,Pending,35-44,Same Day,T-shirt,No,Online,2024-11-04,295.6,2,28.49,43.23,6
e9377e7e-a985-43f6-a34e-0f47a1845cbc,Food,East,PayPal,Completed,35-44,Same Day,Laptop,No,Online,2024-11-05,259.84,3,30.98,44.88,10
3b4ae23d-ca8f-4dc9-a2b1-d0b6c7fd04c8,Clothing,East,Cash,Pending,18-24,Same Day,Chair,No,Online,2024-11-02,110.62,4,22.68,31.59,7
b31ecfa7-76e7-4db6-b5ce-306541e87909,Electronics,South,Cash,Shipped,35-44,Standard,Laptop,Yes,In-store,2024-11-04,418.77,6,49.28,28.87,8
91a73ec0-2519-4f99-800d-48c8da3d6a2a,Toys,West,Cash,Completed,18-24,Express,T-shirt,No,Online,2024-11-02,197.98,5,14.38,26.62,29
ef439ebd-040b-407b-bece-c403c4ab348c,Furniture,West,Cash,Pending,45-54,Express,Food Item,No,In-store,2024-11-02,97.22,10,33.74,47.66,29
73db56ba-1328-4bb3-8b53-2bdd728010cb,Toys,South,Credit Card,Shipped,18-24,Express,Smartphone,No,Online,2024-11-05,411.31,7,20.21,32.11,28
7be6b471-84b8-45ed-8539-e959d0fd1508,Electronics,South,Cash,Completed,45-54,Standard,Food Item,Yes,In-store,2024-11-05,12.65,5,11.24,23.93,48
561d304e-d493-46ea-b3b5-a3f78e795d4f,Clothing,West,Credit Card,Pending,25-34,Express,T-shirt,Yes,In-store,2024-11-04,179.35,5,26.84,25.49,35
4e8169ef-4a35-468d-b8f7-0819e5070353,Electronics,South,PayPal,Shipped,55+,Same Day,Laptop,Yes,In-store,2024-11-05,269.92,7,39.08,21.27,13
5c1a27d7-4ba6-40dd-b530-a596c12b3aef,Toys,West,Cash,Completed,25-34,Same Day,Laptop,Yes,In-store,2024-11-05,430.73,7,11.39,43.33,44
08a6a886-01b1-412d-a083-da046ffa2ccd,Electronics,South,Cash,Completed,45-54,Express,Smartphone,No,In-store,2024-11-03,453.98,9,35.95,5.09,18
14bd8789-3164-4b00-9ec4-c0ea14b7f51a,Toys,East,PayPal,Shipped,55+,Same Day,Chair,Yes,Online,2024-11-02,34.52,7,34.88,39.74,48
369980d0-dc84-423d-9d3d-beb018e6ffba,Clothing,East,PayPal,Pending,55+,Standard,T-shirt,No,In-store,2024-11-05,267.3,10,24.25,5.18,25
79c13ba8-6138-4479-94b6-2c4989c876be,Furniture,South,Cash,Shipped,45-54,Same Day,Laptop,Yes,Online,2024-11-04,167.76,9,24.52,15.8,29
d3d4a7e0-9c98-4d40-8cbc-3e21c53804fb,Clothing,West,PayPal,Pending,55+,Express,Chair,Yes,In-store,2024-11-02,401.01,10,40.46,30.98,4
49d44cca-e5f9-49a5-a030-3a39be8145d3,Food,North,PayPal,Completed,55+,Standard,Smartphone,No,In-store,2024-11-01,384.9,3,22.71,32.3,14
6514bf91-2cf1-42f2-bde2-facbb42797f2,Electronics,North,PayPal,Shipped,35-44,Express,Laptop,Yes,Online,2024-11-04,19.96,6,14.83,14.86,19
5694cbed-0c59-455e-96f7-eab7c45369d4,Food,North,Cash,Pending,45-54,Express,Food Item,Yes,Online,2024-11-02,319.2,3,19.04,13.3,46
31f8cc95-7f11-456a-81c1-a8c2aa28d449,Clothing,East,Cash,Completed,35-44,Express,Chair,Yes,In-store,2024-11-01,373.83,8,10.94,47.33,28
8fd56dcc-563b-49ba-9e33-c567b039e737,Clothing,West,Cash,Pending,35-44,Same Day,Chair,No,In-store,2024-11-02,144.93,9,31.91,33.42,43
79ebcdcc-61d2-48c9-8109-e2d8e649f835,Food,East,Credit Card,Shipped,45-54,Standard,T-shirt,Yes,In-store,2024-11-01,363.46,3,31.89,28.63,21
4eae28a1-f37a-4e0d-9134-912cfa6e5759,Food,North,Cash,Shipped,35-44,Standard,Food Item,Yes,Online,2024-11-01,32.6,6,5.31,8.98,34
64184b79-8eb8-4af9-a9d8-41608bbec33f,Food,East,Credit Card,Pending,18-24,Standard,Smartphone,Yes,In-store,2024-11-05,145.83,5,33.89,32.64,39
57094dda-d841-439e-80f0-f61db03f97d4,Electronics,East,Credit Card,Pending,25-34,Standard,Laptop,Yes,In-store,2024-11-01,70.99,2,19.65,46.18,16
54a6a01b-3b84-4f00-a469-be170ac15d3d,Clothing,South,Credit Card,Pending,55+,Same Day,Chair,Yes,Online,2024-11-04,280.5,5,35.36,41.35,25
dfca2df1-5796-4898-b395-94d65903e02f,Clothing,East,PayPal,Completed,45-54,Same Day,Chair,Yes,Online,2024-11-03,400.64,6,42.0,26.11,27
14c7046d-7250-4473-b971-0b543bba3506,Furniture,North,Credit Card,Pending,25-34,Standard,Laptop,No,In-store,2024-11-04,162.5,3,37.22,2.26,33
3599b989-c8ce-4866-9caa-37dbfebeabcc,Electronics,West,Cash,Pending,55+,Standard,Smartphone,No,In-store,2024-11-04,264.97,5,43.01,31.43,36
6be7bf2d-ea21-47b0-b974-02d97501d30d,Furniture,South,PayPal,Shipped,35-44,Same Day,Smartphone,Yes,In-store,2024-11-04,358.37,4,40.23,41.71,1
cd7aaabe-49c2-4410-ace7-0374950932c2,Toys,East,Credit Card,Completed,45-54,Same Day,Food Item,Yes,In-store,2024-11-05,476.44,3,44.87,25.98,8
516b2724-ac40-4e22-8e90-d5a7f514f2bb,Electronics,East,PayPal,Shipped,45-54,Express,Food Item,Yes,In-store,2024-11-02,213.25,7,16.8,34.52,14
d3a84264-422a-42c7-a112-b5482100ca48,Toys,South,Credit Card,Shipped,45-54,Standard,Smartphone,Yes,In-store,2024-11-01,213.72,2,39.01,17.22,12
632e6070-3756-4e1b-a0df-83204d309939,Clothing,South,PayPal,Pending,25-34,Standard,T-shirt,No,In-store,2024-11-03,145.25,5,40.79,26.67,9
56ecbbd4-1107-46d0-ac50-2d595ece423c,Food,East,Credit Card,Shipped,25-34,Same Day,Laptop,No,In-store,2024-11-02,359.41,3,18.08,16.22,22
f0f4c48a-5c8c-4114-be5a-c09260a1541a,Furniture,North,Credit Card,Shipped,35-44,Express,Smartphone,Yes,In-store,2024-11-02,362.62,2,23.4,6.26,22
6b6c085b-0d61-43fc-b85f-71b2158b99fb,Furniture,West,Credit Card,Completed,55+,Express,Chair,No,In-store,2024-11-05,363.61,1,14.37,42.33,36
429f14d2-249b-4c6a-9d8e-a9477a3485af,Toys,South,Credit Card,Completed,35-44,Same Day,Laptop,Yes,In-store,2024-11-03,468.82,3,32.13,14.35,27
12f3839e-8c69-462e-9fa0-f5ef06c757e0,Toys,West,Credit Card,Shipped,55+,Same Day,Chair,Yes,Online,2024-11-04,308.4,5,38.55,13.33,12
934c4234-c5d5-4aed-8114-43d91cf40a79,Food,West,PayPal,Completed,45-54,Express,Food Item,No,Online,2024-11-05,108.54,3,48.46,0.06,2
e60f6c66-cc02-4a1e-ac66-8f78b637bdde,Food,East,PayPal,Shipped,45-54,Express,T-shirt,Yes,Online,2024-11-03,302.79,8,14.31,38.14,7
b9497f34-5ae8-4fef-8141-1872c0967b30,Furniture,North,Cash,Pending,18-24,Same Day,Chair,Yes,In-store,2024-11-05,155.89,10,28.52,35.12,18
7174afe4-d819-4fcf-b669-52c7aaf37abd,Clothing,North,Credit Card,Shipped,45-54,Standard,Smartphone,Yes,Online,2024-11-03,459.5,9,43.56,25.88,6
1fff7d84-b103-4633-a452-6f416fb512e3,Food,South,Cash,Completed,25-34,Same Day,Food Item,Yes,In-store,2024-11-05,82.84,3,44.39,38.43,8
7ef761e5-61a7-49c3-ab76-0ac09a101af2,Furniture,South,Cash,Pending,55+,Standard,Laptop,No,In-store,2024-11-03,16.32,6,16.84,19.07,1
b8511031-41f3-4100-a560-4faabe6e658e,Electronics,West,Credit Card,Completed,35-44,Standard,Chair,Yes,Online,2024-11-05,487.42,4,49.27,13.77,30
4131309b-ec79-4df0-a8cd-9018ccb92d12,Food,West,PayPal,Pending,18-24,Express,Food Item,No,In-store,2024-11-03,390.1,8,23.12,32.82,12
0b58a1fb-e498-4820-9b7d-9fc962d7fbad,Toys,South,PayPal,Pending,18-24,Standard,Food Item,No,In-store,2024-11-04,69.9,10,27.29,33.38,29
7ebeaa00-9401-4919-a15e-e08527eff7f6,Food,North,Credit Card,Pending,18-24,Express,Chair,Yes,In-store,2024-11-04,411.02,1,21.28,49.42,22
29f31253-251a-4471-938f-640d5a5441aa,Clothing,South,Credit Card,Shipped,45-54,Express,Chair,No,In-store,2024-11-03,421.12,9,17.8,40.77,19
77078615-6b52-48b5-897b-6fa399418002,Food,East,Cash,Completed,35-44,Express,Laptop,Yes,Online,2024-11-03,76.89,2,25.02,15.79,47
2d285485-c490-41c9-a6a2-8b1af56b601c,Furniture,South,PayPal,Completed,35-44,Standard,Smartphone,No,Online,2024-11-04,476.83,7,18.59,39.84,27
793fa697-74fa-4101-b05d-a40b9a64d3b2,Toys,South,PayPal,Pending,35-44,Express,Chair,Yes,Online,2024-11-05,155.05,1,14.84,43.69,32
9583f692-85f6-4040-a714-9caed2bcc3a8,Clothing,South,Cash,Completed,18-24,Standard,Smartphone,Yes,Online,2024-11-03,85.37,9,37.32,33.21,24
675d272a-8cac-4c6c-ac03-7d0be5c36d83,Clothing,East,PayPal,Completed,55+,Express,Laptop,Yes,Online,2024-11-03,260.22,7,34.92,41.01,1
d906012a-6577-49fe-8ea1-1c5478dcdd01,Food,North,PayPal,Shipped,25-34,Express,T-shirt,Yes,Online,2024-11-03,227.94,1,21.83,2.75,23
942c19ab-f2c3-457c-9503-e386a30c3329,Clothing,North,PayPal,Pending,25-34,Same Day,Laptop,No,In-store,2024-11-02,153.18,6,38.87,7.74,41
1c3a12a1-82c3-4b63-bd1d-c4d5801e53ac,Furniture,South,Cash,Completed,18-24,Express,Chair,No,Online,2024-11-05,491.59,5,39.37,27.42,31
bfa44bf3-c933-466a-aff4-f2cbc043e266,Toys,North,PayPal,Completed,25-34,Standard,Chair,No,Online,2024-11-03,458.03,8,13.36,32.99,29
78b7efbd-85ca-477d-ab37-3fe734151451,Clothing,East,Cash,Pending,25-34,Standard,Smartphone,No,In-store,2024-11-02,229.56,5,21.76,49.2,16
82fd0ce3-ed17-4b11-9b2c-67163db0098c,Food,East,Credit Card,Shipped,45-54,Same Day,Chair,Yes,Online,2024-11-02,269.79,1,11.33,30.04,40
06537f30-7c3f-46bb-bb13-ad05a8ba5ef7,Food,East,PayPal,Completed,55+,Same Day,Smartphone,No,Online,2024-11-03,120.28,3,46.9,18.81,35
aeb032f3-27c6-4fa5-9259-257b751f9be0,Furniture,North,PayPal,Completed,25-34,Same Day,Smartphone,No,Online,2024-11-05,186.63,7,8.41,13.94,36
2618193f-871e-46a4-845e-df85c5d917cf,Toys,North,Cash,Pending,35-44,Express,T-shirt,Yes,In-store,2024-11-01,253.24,5,47.59,38.22,8
7c9ad69f-03e7-463d-be82-8d44ab6f5fe1,Electronics,North,PayPal,Pending,35-44,Standard,Food Item,Yes,In-store,2024-11-01,33.06,9,35.06,47.1,24
a051cf59-71b0-4a42-9d1f-a3ff2e7c6454,Furniture,East,Credit Card,Completed,45-54,Standard,Laptop,No,In-store,2024-11-05,143.35,10,18.14,24.61,46
da091ac0-3e7d-4a67-b3f8-238a4d11de3b,Electronics,South,Cash,Pending,18-24,Same Day,Food Item,Yes,In-store,2024-11-05,411.02,5,31.13,19.59,33
193d293a-283f-404d-8b8b-72ed269542d8,Toys,West,Cash,Completed,45-54,Same Day,Food Item,Yes,In-store,2024-11-05,106.41,7,30.89,21.51,4
47b35da8-3956-485f-b1d9-076bfbea2e5c,Toys,South,Cash,Completed,35-44,Standard,Smartphone,No,Online,2024-11-04,102.01,1,43.16,41.64,15
fd2711df-df1c-4268-b4ce-4d5d10b65fdf,Furniture,East,Credit Card,Pending,35-44,Express,Food Item,Yes,In-store,2024-11-05,189.73,6,22.88,9.34,17
c033e39f-0aaa-41b2-b61d-1f252d026d5f,Furniture,South,Cash,Pending,18-24,Express,Food Item,No,Online,2024-11-01,21.06,3,18.2,12.18,28
c37dbf2b-1a8a-46ec-b9cf-a89d67b4573a,Electronics,North,Credit Card,Completed,18-24,Standard,T-shirt,No,Online,2024-11-01,317.85,8,24.91,6.19,41
ba847838-4d5e-4a70-9c3c-a81fef951d96,Clothing,West,Credit Card,Shipped,55+,Express,Smartphone,No,Online,2024-11-04,374.76,6,37.59,21.85,27
032b05c6-756f-4261-9cc7-aefababda93b,Clothing,West,Cash,Shipped,45-54,Same Day,Chair,Yes,Online,2024-11-03,433.35,8,17.74,38.87,45
9a1a15d1-fb93-4092-86d9-1f473b6f3dd0,Clothing,North,PayPal,Shipped,25-34,Same Day,T-shirt,Yes,In-store,2024-11-03,236.76,1,20.33,4.16,37
d9e0d2c2-7065-4519-be62-75f3dcce4718,Food,East,Credit Card,Completed,55+,Standard,Food Item,Yes,In-store,2024-11-01,68.13,8,32.18,29.9,17
7c95c15d-3f2d-4160-b095-b8f340316bbd,Toys,West,PayPal,Pending,45-54,Same Day,Food Item,No,Online,2024-11-01,43.51,8,11.82,13.83,24
020b83f5-b1cb-457d-a870-f018b8006348,Food,West,Credit Card,Shipped,18-24,Express,Chair,Yes,Online,2024-11-04,214.51,4,33.04,29.28,36
d8a9f1fd-6c27-406c-b652-181e5a799146,Electronics,West,Cash,Pending,25-34,Standard,Chair,Yes,Online,2024-11-01,307.07,10,46.82,8.62,31
99f0569a-6d19-4a79-b206-17e9e3899ed9,Electronics,North,Cash,Completed,45-54,Same Day,Laptop,No,Online,2024-11-03,240.56,4,42.6,5.12,31
51f8b2c4-b7ae-4157-a6d8-2c2ce60be8aa,Food,South,Credit Card,Pending,18-24,Express,Chair,No,Online,2024-11-01,272.25,2,15.05,24.76,32
4537a1fe-ebba-496f-81b7-05541c29c84c,Furniture,South,Credit Card,Completed,45-54,Express,Laptop,Yes,Online,2024-11-05,159.82,4,45.7,15.86,26
c35e66ce-4774-42ba-8430-31e8e0450466,Electronics,North,Cash,Completed,35-44,Standard,T-shirt,No,In-store,2024-11-01,479.83,7,28.17,47.75,23
7731ee93-a734-4cdd-bce9-b8b7634ca4c6,Clothing,North,Cash,Pending,35-44,Same Day,Smartphone,No,Online,2024-11-01,475.71,5,26.06,19.67,29
9ca71248-a1a6-47fd-8754-465dbc78ac07,Toys,East,PayPal,Pending,25-34,Express,T-shirt,Yes,Online,2024-11-01,420.06,10,17.01,43.06,34
3247c5f2-71ba-4ee8-a9af-c707cdd17487,Furniture,East,Cash,Pending,35-44,Express,Food Item,Yes,In-store,2024-11-02,99.2,9,15.33,11.68,32
12d596ba-da31-4537-91c2-a7ee2862509e,Electronics,East,Cash,Shipped,55+,Same Day,Chair,No,In-store,2024-11-01,227.1,2,21.88,3.3,18
bfa68f42-e699-4c47-b1fc-ccb4dbbdc7b1,Clothing,East,Credit Card,Shipped,18-24,Express,Food Item,Yes,In-store,2024-11-02,219.89,3,27.55,13.62,43
fb99fb3d-64bb-4836-9529-3e91e92044b9,Electronics,North,Credit Card,Pending,55+,Express,Laptop,Yes,Online,2024-11-01,126.3,4,40.22,4.41,12
b24f1c12-68fa-4372-bbff-d16e40167347,Food,West,Credit Card,Completed,25-34,Standard,T-shirt,Yes,In-store,2024-11-03,44.74,6,41.87,7.78,34
03080ef8-2c81-4136-ac04-4be6e48ae76d,Food,East,PayPal,Pending,55+,Same Day,Chair,Yes,In-store,2024-11-02,55.69,1,12.66,5.61,26
9f1491a9-d52a-48d2-9c01-3cdab0fcca76,Clothing,West,Cash,Completed,25-34,Same Day,T-shirt,Yes,In-store,2024-11-01,234.66,4,46.87,25.1,2
2d7fccb9-8ce0-42b7-b6f8-b3f4cc720a07,Clothing,South,Credit Card,Shipped,18-24,Standard,Smartphone,Yes,In-store,2024-11-02,356.38,10,28.04,28.13,46
af818ce4-13d2-4ba9-97ef-fdc6a939bb3c,Toys,South,PayPal,Pending,55+,Same Day,T-shirt,Yes,Online,2024-11-01,482.22,2,46.26,22.48,17
43d5fae8-99b5-4a75-9c06-1b4c26b13851,Electronics,North,Credit Card,Shipped,55+,Express,Laptop,No,Online,2024-11-02,385.37,1,46.25,32.7,34
cad443c1-796a-4ffd-8d86-126de991ad75,Clothing,South,PayPal,Completed,25-34,Same Day,T-shirt,Yes,Online,2024-11-03,144.82,10,12.91,21.96,10
6bdcb88b-5a91-405b-adb2-ed75cd149cfb,Furniture,West,PayPal,Completed,55+,Same Day,Laptop,Yes,In-store,2024-11-05,21.0,8,21.71,26.94,13
70cb74a8-6f31-461c-a458-b56a41b6a720,Electronics,South,Credit Card,Pending,25-34,Standard,Chair,Yes,In-store,2024-11-03,439.83,3,22.36,35.55,33
2fe0b05c-4724-4836-b740-7fe7ac98819b,Electronics,North,PayPal,Pending,55+,Express,Chair,No,Online,2024-11-03,491.1,1,24.07,5.37,48
3424a5a7-d89f-4f32-a030-f14c6b929c7d,Clothing,East,Cash,Completed,45-54,Same Day,Smartphone,No,In-store,2024-11-02,333.25,5,12.39,46.94,1
d3912780-e367-453e-83aa-7c077957cbf1,Electronics,East,Credit Card,Completed,45-54,Express,Chair,No,Online,2024-11-02,314.05,8,19.54,25.33,8
7706ffb5-4dc0-4010-a8a5-ce65d2d6b052,Electronics,East,Cash,Shipped,25-34,Express,T-shirt,Yes,In-store,2024-11-03,289.34,6,19.84,25.48,31
9a5af20b-d44b-46e4-bec9-5a4ae37a463a,Food,West,Credit Card,Completed,35-44,Same Day,Smartphone,Yes,Online,2024-11-02,411.43,2,45.85,32.23,37
28913f54-1a11-4d79-a884-10b8c5dcf18d,Clothing,West,PayPal,Completed,35-44,Same Day,T-shirt,No,Online,2024-11-03,213.84,9,39.38,22.89,40
c28dffe0-f311-4ba6-9545-ceffb8ce5ee2,Furniture,West,Credit Card,Completed,35-44,Express,Food Item,Yes,Online,2024-11-02,153.43,1,32.16,10.17,25
08e34b96-9c6f-498d-b9f0-00bfacd6e4fe,Toys,West,Credit Card,Shipped,35-44,Same Day,Laptop,No,Online,2024-11-01,88.33,2,34.72,38.59,48
34cd6bfb-a384-43f9-bb68-a6d8155e06ca,Electronics,North,PayPal,Pending,35-44,Express,Smartphone,Yes,In-store,2024-11-01,307.34,2,35.83,38.2,13
6917d339-da10-4449-ae82-55ca597e63f2,Electronics,West,PayPal,Shipped,18-24,Express,Food Item,No,In-store,2024-11-01,109.0,1,45.65,6.56,11
d4217a9e-8287-44fd-99a2-7b3959a539c3,Clothing,East,PayPal,Shipped,55+,Express,Smartphone,No,Online,2024-11-05,187.25,5,38.73,9.96,15
67e0ab56-067f-4b71-b23e-849ee4588c11,Furniture,East,Credit Card,Completed,35-44,Same Day,Chair,Yes,In-store,2024-11-03,45.87,4,43.39,4.79,48
d971296b-0a52-4868-951f-d4be34be0ae1,Clothing,West,Credit Card,Pending,35-44,Express,Food Item,Yes,Online,2024-11-01,342.57,3,39.41,24.86,29
68775d8c-b20c-4fb7-92ba-b34d31ce69a7,Electronics,East,Credit Card,Completed,55+,Express,Chair,Yes,Online,2024-11-01,160.56,6,48.23,47.01,22
422a571b-2c2b-43b3-8f56-c9f12a81ade7,Furniture,South,Cash,Completed,55+,Standard,T-shirt,Yes,In-store,2024-11-04,285.9,1,47.05,32.98,23
477e3bab-1a7c-4458-aaf0-dabf2197bfc5,Furniture,North,Cash,Completed,55+,Standard,Chair,No,In-store,2024-11-04,116.34,2,20.24,33.52,31
34e7d7c0-7368-42d8-9e21-58518f663a0b,Furniture,South,PayPal,Shipped,45-54,Same Day,T-shirt,No,In-store,2024-11-03,73.6,1,34.07,39.45,48
47f65dbc-285b-4aba-a255-7fd5840928c2,Electronics,West,Cash,Completed,45-54,Standard,Laptop,No,In-store,2024-11-05,230.41,9,38.31,15.18,11
