Order ID,Product Category,Customer Region,Payment Method,Order Status,Customer Age Group,Shipping Method,Product Type,Discount Applied,Sales Channel,Order Date,Order Total ($),Quantity Ordered,Shipping Cost ($),Discount Value ($),Order Processing Time (hrs)
3c256fb1-3d6a-4a5d-9756-8be134ddf7a0,Clothing,South,Cash,Pending,25-34,Same Day,Food Item,Yes,In-store,2024-11-01,179.83,7,6.47,26.2,44
9bb57e62-01fb-4475-92c5-53d9fb648fa1,Food,West,PayPal,Completed,35-44,Standard,Smartphone,Yes,Online,2024-11-02,231.81,5,13.92,40.98,48
8d6d20e9-a1ff-4f3d-b61e-c853eddd809a,Food,West,PayPal,Completed,55+,Express,Chair,No,In-store,2024-11-03,20.63,6,28.12,21.96,15
72c8fd37-8bf2-4e15-869c-717e4412a86f,Toys,South,PayPal,Completed,25-34,Standard,T-shirt,Yes,In-store,2024-11-01,366.69,3,47.99,0.48,40
37f58a5a-0442-43e6-a12b-084b5208f6be,Toys,West,PayPal,Shipped,35-44,Standard,Laptop,Yes,Online,2024-11-03,180.57,6,10.46,35.33,20
a9d4b3d6-5721-4710-a8b2-a6d1ed29df84,Clothing,East,Cash,Completed,55+,Same Day,Food Item,Yes,In-store,2024-11-04,367.62,5,6.95,39.63,18
7032d341-8831-4199-995c-eb45614e6d64,Clothing,West,Cash,Pending,35-44,Same Day,T-shirt,Yes,In-store,2024-11-03,30.65,8,30.72,43.06,16
64e06a5f-6f65-4812-baee-754343b0d1fa,Toys,East,Credit Card,Shipped,45-54,Standard,Food Item,No,Online,2024-11-02,125.89,3,8.51,4.54,8
ecd9337f-81b6-4d2f-8429-b0b4a665a1eb,Toys,East,PayPal,Completed,25-34,Standard,T-shirt,No,In-store,2024-11-05,425.25,1,33.86,19.37,42
a21ba114-db99-4656-9d7d-a58858ce7cfa,Clothing,East,PayPal,Completed,55+,Express,Smartphone,No,In-store,2024-11-02,470.88,2,41.15,26.47,17
f203384e-6858-49b3-9acf-93c58524dfd6,Clothing,East,Credit Card,Pending,35-44,Express,Chair,No,In-store,2024-11-01,116.21,8,28.45,14.18,37
a83fea82-8cf1-4dde-a297-0c04abfdd0d7,Toys,West,Cash,Pending,25-34,Same Day,T-shirt,Yes,Online,2024-11-01,350.83,7,38.71,6.89,38
373ff381-2750-4d34-ab8c-6269b5b45670,Toys,East,Credit Card,Pending,45-54,Express,Chair,No,Online,2024-11-02,152.03,10,12.08,19.14,43
5d6a8d34-bb19-497c-8d97-61c7f3db10a9,Furniture,West,PayPal,Shipped,25-34,Express,Chair,Yes,Online,2024-11-04,38.54,3,15.01,15.17,4
de21d6e9-32f0-48af-9404-0ed176fe6bb7,Food,South,PayPal,Pending,25-34,Express,Chair,Yes,Online,2024-11-02,427.23,4,16.52,39.96,26
7a2b9bc2-1406-439a-951c-23e7cb126dbf,Furniture,South,Credit Card,Pending,35-44,Same Day,Smartphone,No,In-store,2024-11-05,248.98,3,36.05,33.33,38
a9f666e9-f0ff-4aac-b8d5-140cb3390eba,Furniture,East,Cash,Shipped,18-24,Express,Food Item,No,Online,2024-11-04,351.03,7,18.98,24.61,25
98184556-ca36-4b3e-8c36-8be42da7e218,Clothing,South,Credit Card,Pending,45-54,Express,Laptop,No,Online,2024-11-02,320.63,2,37.96,28.61,43
dcb89d64-a2fb-4e8b-87d3-0b3b71ba61da,Toys,South,PayPal,Pending,18-24,Same Day,T-shirt,Yes,In-store,2024-11-04,185.0,6,19.21,20.02,5
54b68d0e-2e11-4f63-b7be-7152e2e52e17,Clothing,East,Credit Card,Pending,35-44,Standard,T-shirt,No,In-store,2024-11-01,278.18,10,29.76,37.49,1
2b5aac35-9204-4fbe-bb60-84d51b7165ec,Furniture,North,Credit Card,Pending,18-24,Standard,T-shirt,Yes,In-store,2024-11-05,221.31,10,38.8,41.17,38
d4d5048e-a908-4ebb-80a0-921eeb7a39b8,Clothing,West,Credit Card,Pending,18-24,Express,Laptop,Yes,In-store,2024-11-03,375.33,9,23.0,23.42,18
527c6089-7914-483b-b9d7-02b9782e8f19,Toys,East,Credit Card,Completed,18-24,Standard,Food Item,No,In-store,2024-11-04,113.9,1,31.27,3.06,8
b4f5d1b9-0b2d-49ca-8aad-253e54c9fff6,Toys,West,Credit Card,Completed,35-44,Express,Food Item,Yes,In-store,2024-11-05,307.35,3,14.44,42.79,35
5910c5f9-4f08-4f5f-a3c3-c4a70262bf00,Furniture,West,PayPal,Pending,45-54,Standard,Smartphone,No,Online,2024-11-05,430.98,6,21.24,28.07,11
98677d13-7979-466e-9199-44cca736cc13,Electronics,West,Credit Card,Completed,35-44,Express,Chair,Yes,Online,2024-11-03,468.75,3,10.69,39.36,21
153e2aeb-8890-4c53-981c-60a9a30ec42a,Food,South,Credit Card,Completed,45-54,Standard,Chair,No,Online,2024-11-05,222.47,1,41.16,34.93,27
2f330b8c-238f-401c-bd22-72bfdd7fc5ee,Clothing,South,Credit Card,Pending,25-34,Standard,Food Item,No,Online,2024-11-01,45.21,9,5.74,14.04,12
390058ce-9d48-4fe5-8cae-92c03e7fc4e3,Toys,South,Credit Card,Completed,55+,Same Day,T-shirt,Yes,In-store,2024-11-04,73.57,3,33.23,23.17,2
fe704ca6-f264-4347-ad6a-5298aa6b0240,Furniture,North,Credit Card,Completed,45-54,Standard,Chair,Yes,Online,2024-11-02,143.8,8,46.61,35.49,11
c2f647da-8d14-4cb1-a987-57eea66df575,Clothing,West,Cash,Completed,45-54,Same Day,T-shirt,No,In-store,2024-11-03,120.17,4,18.6,10.0,20
08617072-658d-44ad-b2b6-1274b20b4038,Clothing,North,Cash,Completed,45-54,Standard,Food Item,No,Online,2024-11-03,194.18,2,36.77,2.47,34
a6530f50-36ed-4cfd-9985-11524fa0981a,Electronics,South,PayPal,Shipped,55+,Same Day,Laptop,No,In-store,2024-11-01,97.87,9,28.65,47.28,29
54c13f11-e876-4e1e-a7df-72c855aa07fc,Food,East,PayPal,Pending,45-54,Standard,Laptop,No,Online,2024-11-04,238.62,5,26.51,11.32,10
a66464ce-0334-4290-add7-cccf59ef7f88,Furniture,East,Credit Card,Shipped,25-34,Express,Food Item,No,Online,2024-11-05,265.01,7,17.6,31.06,17
9c2e64cf-bbfb-4ea3-8c1b-cd386e5eafc4,Toys,West,PayPal,Completed,25-34,Same Day,Laptop,No,In-store,2024-11-01,358.7,2,13.99,30.06,7
ab27b696-8967-4156-882d-3d7af2fc390a,Clothing,North,Cash,Completed,35-44,Standard,Food Item,Yes,In-store,2024-11-04,179.12,8,37.89,1.75,31
f660a22e-c920-4ee5-8adc-ed3aec61bcb1,Toys,East,PayPal,Pending,45-54,Express,T-shirt,Yes,Online,2024-11-03,97.29,1,18.88,32.8,10
f4e31e2b-0a42-4f81-8d07-49ca311e80ea,Electronics,West,Credit Card,Pending,25-34,Standard,Food Item,No,In-store,2024-11-02,71.64,7,16.76,48.65,40
10680631-b25d-4514-aeee-4cbf8b5f8f6d,Food,North,PayPal,Completed,18-24,Same Day,Smartphone,Yes,In-store,2024-11-03,304.62,3,32.65,21.15,22
354d50ef-8db2-49d7-90ec-6b9ffbd19fde,Electronics,West,Cash,Pending,25-34,Express,T-shirt,Yes,In-store,2024-11-04,400.77,1,9.82,49.75,39
0a763b2b-1da3-40ce-813d-64b7849da4c4,Food,West,Cash,Shipped,45-54,Express,Chair,Yes,In-store,2024-11-05,11.83,10,22.89,7.67,47
741ec18a-9292-44c7-a568-baefe01c9ddf,Toys,South,PayPal,Pending,25-34,Standard,T-shirt,No,Online,2024-11-01,331.12,5,48.03,33.38,36
3d7ddced-56a4-417d-a2cb-84721ac2e9db,Furniture,East,Cash,Pending,35-44,Standard,T-shirt,No,In-store,2024-11-01,63.02,1,18.8,1.14,26
9aa0487f-f88c-4e37-9d2b-4e9203a67253,Electronics,West,Cash,Shipped,18-24,Same Day,T-shirt,Yes,Online,2024-11-02,360.17,3,11.14,1.38,35
d8bb860d-a857-4b34-86b1-9f9739161925,Food,North,PayPal,Shipped,45-54,Standard,Chair,No,In-store,2024-11-03,491.11,10,26.41,39.91,27
9721ae5c-94c7-4f4c-84c2-818709d4e8aa,Furniture,North,PayPal,Shipped,35-44,Express,Chair,No,In-store,2024-11-02,300.43,2,49.84,40.65,35
948acdb7-0eb6-4b8a-a8f0-e1051613dd38,Furniture,North,PayPal,Completed,18-24,Same Day,Food Item,No,In-store,2024-11-05,378.7,2,15.65,35.28,5
aa21acf8-0532-461c-9f7d-256c47bab9a2,Furniture,North,Credit Card,Completed,35-44,Same Day,Chair,Yes,Online,2024-11-03,93.96,10,35.32,21.77,33
c9cf0880-dc98-4458-8158-b45e0de02a30,Food,East,PayPal,Completed,35-44,Standard,Laptop,No,Online,2024-11-04,217.11,3,29.79,36.69,28
57a8ccdc-765d-42f4-9683-baac6f8d0c7b,Furniture,North,Credit Card,Shipped,35-44,Same Day,T-shirt,No,In-store,2024-11-01,497.05,2,18.51,22.12,11
6adbab76-f7fd-4831-89ce-6cdd9aa8579e,Toys,North,PayPal,Pending,18-24,Express,Chair,Yes,In-store,2024-11-05,222.63,7,44.56,39.96,9
a420ccaa-0b93-4a15-8f81-00227d8f3009,Clothing,West,Credit Card,Completed,18-24,Express,Food Item,Yes,Online,2024-11-01,113.29,3,32.51,25.95,32
7c27c394-0a6b-47cb-808e-65df633a6bbf,Toys,East,Credit Card,Shipped,25-34,Same Day,Chair,No,In-store,2024-11-03,121.55,9,29.2,14.72,39
ec42c19a-3bf5-4cb5-ad0a-1a808ac4a438,Electronics,North,PayPal,Pending,25-34,Same Day,Food Item,Yes,In-store,2024-11-05,167.92,9,24.5,35.03,27
1227f3e1-0076-4ccd-9dfa-29bca0347d78,Food,North,PayPal,Completed,55+,Same Day,T-shirt,No,Online,2024-11-05,149.33,9,10.6,16.99,35
9f648411-c24e-4730-8c5c-a9b2cbed5a7b,Food,South,Credit Card,Shipped,55+,Express,Smartphone,No,Online,2024-11-03,292.1,9,28.23,9.85,8
68cf98e6-13c9-4234-bd7a-03682f512949,Clothing,South,Cash,Pending,55+,Express,Chair,No,In-store,2024-11-04,87.86,1,27.88,44.6,19
f055122b-7469-4896-a26d-edf832500552,Food,West,PayPal,Completed,25-34,Standard,Food Item,No,Online,2024-11-02,394.86,4,48.79,8.72,45
330b5c2e-0944-4eed-93f2-a12d745590ae,Toys,West,PayPal,Completed,18-24,Standard,Chair,Yes,Online,2024-11-05,449.57,6,45.84,19.66,47
3427b489-6a84-43ef-864d-3f51dc4f45ff,Electronics,North,Cash,Shipped,35-44,Same Day,Smartphone,Yes,In-store,2024-11-02,94.55,8,16.33,34.38,9
8227ee63-a0b3-4182-af01-884ec5f27c0c,Clothing,East,PayPal,Completed,35-44,Standard,T-shirt,Yes,In-store,2024-11-02,275.56,4,15.25,29.92,16
b734cb48-4fa4-46d6-8dee-d94d9a7d273e,Furniture,West,PayPal,Pending,25-34,Standard,Chair,No,In-store,2024-11-02,264.62,10,5.18,17.07,31
7b9c0f90-0ed5-4634-80d0-973f9892af2a,Clothing,West,Cash,Completed,45-54,Express,Chair,No,In-store,2024-11-04,131.06,3,22.7,21.35,3
350e6eb4-1b67-4e84-a14d-21fcec4ac64b,Electronics,South,Cash,Completed,55+,Express,T-shirt,No,In-store,2024-11-02,147.43,4,12.09,42.9,42
0f6e0894-0650-4761-b591-f745718a72c3,Food,East,Credit Card,Shipped,45-54,Same Day,Laptop,No,Online,2024-11-02,368.52,7,31.53,38.37,37
94de6f00-5c1c-41c5-9b5f-99df382fcd5e,Toys,North,PayPal,Completed,45-54,Standard,Laptop,No,In-store,2024-11-05,213.97,9,19.01,19.7,8
30bf1a26-7d55-4e41-9f4a-2107723fa3a1,Clothing,West,Credit Card,Completed,18-24,Same Day,Smartphone,No,Online,2024-11-03,206.7,1,42.21,19.52,46
eb1306d7-0bfb-4111-8ded-031d12c6b98e,Food,South,Cash,Pending,45-54,Standard,Smartphone,Yes,Online,2024-11-03,80.04,5,25.31,9.6,38
d16c3a8d-702d-476e-9294-c7220eb11dc9,Food,North,Credit Card,Pending,55+,Express,Chair,Yes,In-store,2024-11-02,265.62,5,47.07,8.48,8
26a5bfeb-892a-45f3-90e3-ed902e0f88ed,Toys,West,PayPal,Shipped,18-24,Express,Laptop,No,In-store,2024-11-02,470.58,2,26.05,32.32,48
891beb0b-8cfb-44a3-8a12-491dee70f6c4,Clothing,North,Cash,Pending,25-34,Express,Chair,Yes,In-store,2024-11-05,74.08,2,33.85,28.88,4
c6afa026-9919-41bd-879f-ae2601b59e2a,Toys,South,Credit Card,Shipped,55+,Express,T-shirt,No,Online,2024-11-05,471.62,4,47.59,49.05,37
04e6137b-a4ee-4616-8f00-d933012684c8,Clothing,North,PayPal,Shipped,55+,Standard,Smartphone,Yes,In-store,2024-11-03,42.57,9,16.49,29.34,19
d2849dac-e4c3-44eb-bdbc-76c2c38b6983,Clothing,North,PayPal,Shipped,18-24,Same Day,T-shirt,No,In-store,2024-11-04,109.93,4,44.23,43.34,36
14406188-1d01-4b15-a84f-c8381dda5b2b,Food,East,Cash,Completed,45-54,Same Day,Laptop,Yes,Online,2024-11-01,58.84,7,41.67,40.94,41
e481796d-298e-4e14-b155-8f2f1bac2076,Clothing,South,Cash,Pending,55+,Express,T-shirt,Yes,Online,2024-11-03,425.79,8,44.54,49.67,44
8d28a229-0ac0-40f6-b1c3-3017840380b2,Electronics,West,PayPal,Pending,45-54,Same Day,Smartphone,Yes,In-store,2024-11-04,227.85,1,37.84,34.71,19
4844000c-d409-404f-abd4-a375b368dd2f,Toys,West,Credit Card,Completed,45-54,Same Day,T-shirt,No,In-store,2024-11-05,398.1,1,37.21,22.8,19
ee3ab645-2fee-46cf-8ecb-ae25b7fbe5ef,Furniture,North,Cash,Pending,18-24,Express,Smartphone,No,Online,2024-11-01,378.79,7,20.83,28.31,13
546bf544-56fb-4b21-b2ee-1b94c0bfa63e,Food,East,PayPal,Completed,25-34,Standard,Smartphone,Yes,In-store,2024-11-04,202.63,4,14.95,2.53,6
dc6b62c5-4cd4-43da-9745-26f667e04e11,Toys,East,Cash,Completed,25-34,Same Day,Smartphone,No,Online,2024-11-01,362.27,5,29.11,40.14,48
9ea9c61d-304e-4a4b-99a9-20c349ee9ee3,Toys,East,PayPal,Completed,45-54,Standard,Laptop,No,Online,2024-11-03,460.57,8,42.75,16.64,3
31d195fa-0411-4737-bae3-53efb8b15ba3,Clothing,South,PayPal,Completed,45-54,Same Day,Smartphone,Yes,In-store,2024-11-03,180.68,10,33.16,9.38,19
3add4216-ec01-40a4-87ba-e2ee5c7fdd50,Clothing,South,Credit Card,Completed,45-54,Express,Smartphone,Yes,In-store,2024-11-03,222.11,1,18.47,25.45,19
f7fbbbc6-0dec-4a0e-9577-7527387b2819,Food,West,Cash,Pending,35-44,Express,Chair,Yes,Online,2024-11-01,132.1,6,6.18,32.93,15
453a2d6c-f8d6-414a-a1e2-b363e09a0466,Food,North,PayPal,Completed,18-24,Same Day,Chair,Yes,Online,2024-11-01,100.12,6,5.62,18.02,30
581122fa-48a8-4a9e-b48c-7403ac97f1df,Clothing,South,Cash,Completed,35-44,Standard,Food Item,No,In-store,2024-11-03,107.13,7,33.81,34.86,29
8f5b8db7-c536-4636-8fd4-937f6507c2c2,Toys,North,Cash,Shipped,45-54,Express,T-shirt,No,In-store,2024-11-03,281.93,9,7.54,37.13,4
d58b2441-88e0-4dd0-8020-f7530a735431,Toys,South,Cash,Completed,18-24,Standard,Food Item,No,In-store,2024-11-04,299.3,8,9.2,7.93,48
a0617501-4e4b-49bf-87bc-7406d0b1926a,Furniture,West,Credit Card,Shipped,35-44,Express,Smartphone,No,In-store,2024-11-01,498.07,9,23.9,27.5,26
96a982af-5ee1-4237-a6c8-a54d34c1827c,Electronics,West,Cash,Shipped,18-24,Express,Chair,Yes,In-store,2024-11-02,276.3,2,17.35,30.55,26
bdea6e31-cd80-45b3-88f0-39ab8b8c7dbd,Food,North,Cash,Shipped,35-44,Same Day,Laptop,No,Online,2024-11-02,311.02,6,18.04,42.45,30
6c738864-49e6-4c8c-8fac-eea316905223,Electronics,West,Credit Card,Shipped,35-44,Standard,Laptop,No,In-store,2024-11-01,277.95,5,47.0,30.62,46
b6025bd8-667c-4e19-bb1b-680acacb6df3,Toys,West,PayPal,Completed,55+,Express,Smartphone,Yes,In-store,2024-11-01,126.58,1,32.64,24.66,26
8fb729aa-30b5-45f0-a1a1-3e7cab387474,Electronics,West,Cash,Shipped,18-24,Standard,T-shirt,No,In-store,2024-11-03,222.94,5,16.21,26.64,15
d7ac29a9-a59c-4ae0-a359-8c4f49131073,Food,East,Cash,Pending,45-54,Express,Food Item,Yes,Online,2024-11-01,408.21,6,34.21,34.83,17
8ca496f5-fbbe-4758-b08e-6d353d1af7ef,Furniture,West,Credit Card,Pending,45-54,Same Day,Laptop,Yes,In-store,2024-11-04,49.36,10,18.59,9.84,40
dc346687-11fd-4594-96ca-42e86b768f32,Toys,West,Cash,Completed,45-54,Same Day,Smartphone,No,Online,2024-11-03,248.23,7,22.1,34.79,13
bf04763c-db06-4cc7-9ad9-5d701fcafa7d,Toys,West,Cash,Shipped,35-44,Standard,Smartphone,No,Online,2024-11-01,300.89,3,14.6,4.14,47
57e82ea9-4c91-4105-bca0-02741ea9783d,Toys,East,Cash,Completed,35-44,Standard,Food Item,No,Online,2024-11-02,116.74,2,16.09,49.75,43
528f4ac9-c230-41eb-af0e-b97a7b02acd2,Electronics,North,Credit Card,Pending,35-44,Express,Laptop,Yes,Online,2024-11-04,482.0,10,33.68,47.57,47
5435bdc0-a874-442d-a3a3-d9c7c14416e4,Electronics,West,PayPal,Completed,35-44,Standard,Chair,Yes,In-store,2024-11-04,105.54,8,45.32,6.23,16
effe06e0-6adf-4892-98d8-42f5c444164b,Clothing,South,Credit Card,Shipped,25-34,Standard,Food Item,Yes,Online,2024-11-01,354.56,3,15.96,32.93,21
fcbaf4ff-cc57-459c-a028-3d7107f54d10,Food,West,Credit Card,Completed,55+,Same Day,T-shirt,Yes,Online,2024-11-02,129.04,7,13.14,18.11,10
d9d54266-7a78-47b0-ad83-2d069ef91ac0,Furniture,East,PayPal,Shipped,25-34,Same Day,Food Item,No,Online,2024-11-01,94.05,5,11.61,0.76,15
81899c6c-53b4-401a-800d-b3cf4a962c4d,Toys,East,Credit Card,Pending,18-24,Standard,Chair,No,Online,2024-11-03,118.08,7,34.81,15.12,8
8db5c62b-61c9-44bf-b8ce-33ef04209c27,Electronics,West,Cash,Completed,25-34,Same Day,Food Item,No,In-store,2024-11-04,341.78,9,31.07,23.68,38
109c1dfe-42ca-4800-ad79-393fbc28c340,Clothing,North,PayPal,Completed,55+,Same Day,T-shirt,No,Online,2024-11-03,120.39,8,38.11,6.2,6
05d51095-2ba6-4f2f-8ca6-0a489cc07a1e,Toys,West,Cash,Pending,25-34,Express,Smartphone,Yes,In-store,2024-11-02,121.13,4,45.9,2.63,40
43c89432-9b8b-49e6-b33d-e9cbbaa9d501,Electronics,South,Credit Card,Pending,35-44,Standard,Laptop,No,In-store,2024-11-02,214.56,6,23.08,35.35,24
f2a9e723-9ce1-4d89-b47c-cd633bcb0b5e,Furniture,West,PayPal,Shipped,35-44,Standard,Smartphone,No,Online,2024-11-04,220.59,1,11.14,29.96,9
9956c9a3-67d1-43d0-8191-cfaa107a0959,Food,West,Credit Card,Pending,45-54,Standard,T-shirt,No,In-store,2024-11-02,339.16,7,11.4,6.78,11
055ce2fe-fdd1-482a-b9b2-d28156cc739a,Clothing,South,Cash,Pending,55+,Standard,Food Item,Yes,In-store,2024-11-01,299.26,5,41.09,29.11,21
43f9265b-2ca5-41f8-97e1-7ff993cb7c31,Clothing,South,Cash,Shipped,55+,Express,Smartphone,No,Online,2024-11-04,424.26,1,46.34,22.71,47
86f199b9-f039-405f-a0de-951f69cea9ec,Furniture,West,Cash,Shipped,55+,Standard,T-shirt,Yes,Online,2024-11-02,266.77,5,26.22,9.65,15
576a4ea3-6b6b-43c5-b85e-2cf13f5cf944,Toys,North,Cash,Completed,35-44,Standard,Smartphone,Yes,In-store,2024-11-03,144.52,9,11.04,14.94,11
495941c5-8768-41f9-835e-566a23fa1ba7,Furniture,East,Credit Card,Completed,25-34,Express,Food Item,Yes,In-store,2024-11-04,20.33,3,30.93,23.89,16
9fc7b370-52a9-433c-b9a2-a5b8a974884d,Clothing,East,PayPal,Pending,35-44,Same Day,Smartphone,Yes,Online,2024-11-04,163.66,7,24.94,34.32,14
74e212ac-3e18-43c5-bdb8-e2d6cf85eedb,Clothing,East,Credit Card,Pending,35-44,Standard,T-shirt,Yes,Online,2024-11-04,175.99,4,26.71,29.23,31
a171d1e2-50bc-47eb-b576-b686f747a079,Toys,West,PayPal,Shipped,25-34,Same Day,Laptop,Yes,Online,2024-11-03,283.35,3,43.65,7.1,31
780b1cad-ac37-44ca-a4d7-04f161c45f5d,Food,West,Credit Card,Shipped,55+,Same Day,Food Item,No,Online,2024-11-04,221.12,3,6.84,49.61,8
828a108e-08b4-4d38-b7c8-4f0497d5a703,Clothing,West,Cash,Completed,55+,Standard,Smartphone,No,In-store,2024-11-04,489.49,9,26.01,1.1,13
171892f8-35cd-4d14-9079-e66f71498942,Food,East,Cash,Pending,55+,Express,Laptop,No,In-store,2024-11-03,188.89,9,42.18,32.83,27
77843ba0-7947-429e-8673-68c8e5c4eb7f,Clothing,South,Cash,Shipped,55+,Express,Laptop,Yes,Online,2024-11-01,305.87,9,10.76,38.48,29
6fe1cb57-d233-496b-a776-aecfc5109721,Toys,South,Cash,Completed,25-34,Express,Smartphone,Yes,In-store,2024-11-05,14.62,6,15.48,25.58,11
5050a627-4616-4771-bfaa-ad4810570a5b,Toys,North,PayPal,Shipped,45-54,Same Day,Smartphone,Yes,In-store,2024-11-04,314.96,9,48.87,11.48,16
9929e21d-2d7e-4ac9-bf12-d195ff24b8da,Electronics,West,PayPal,Shipped,25-34,Express,Chair,No,Online,2024-11-01,408.98,4,32.43,26.49,34
c08da50a-12dc-41dd-956c-c4c391983684,Food,South,Credit Card,Shipped,45-54,Standard,T-shirt,Yes,In-store,2024-11-02,91.65,2,35.63,46.49,8
f4511139-0a0a-441f-895c-60682fe701e5,Food,South,Cash,Shipped,18-24,Express,Food Item,No,Online,2024-11-04,344.56,1,27.03,44.09,33
60f25e41-6122-4d83-8e8b-2a5ad4ea3421,Food,South,PayPal,Completed,18-24,Same Day,Smartphone,No,Online,2024-11-02,164.11,8,13.66,33.18,3
06313328-f2c8-42e3-bf9b-48bb22e5337d,Furniture,North,Cash,Completed,18-24,Same Day,Laptop,No,In-store,2024-11-05,286.33,9,11.47,31.89,39
a361127a-4e31-4f19-aab9-f7c3c3dc2e49,Clothing,East,Cash,Completed,35-44,Standard,Food Item,No,In-store,2024-11-05,447.44,5,34.53,7.88,6
4c625394-dda4-4777-8069-c1be8fc4c9dc,Clothing,West,Credit Card,Shipped,25-34,Express,Laptop,Yes,In-store,2024-11-03,436.01,7,43.17,32.05,15
0cb1ba13-2fbb-433a-96d0-aaa8b9ede962,Electronics,North,Credit Card,Pending,18-24,Same Day,Smartphone,Yes,In-store,2024-11-05,97.35,4,7.87,7.29,24
0d826c16-03e7-4952-b70a-6c1d76d75dd3,Furniture,West,PayPal,Pending,25-34,Express,Smartphone,No,Online,2024-11-05,379.88,6,49.92,38.25,22
fe24e28e-bd8d-41a6-aead-a7c4e38847ea,Toys,West,Cash,Pending,18-24,Express,Smartphone,No,In-store,2024-11-05,126.93,10,25.93,2.41,26
6e3251dc-fb25-4a94-92b0-8fa45fc8881f,Furniture,East,Credit Card,Shipped,55+,Express,Laptop,Yes,Online,2024-11-05,371.91,5,15.58,1.99,32
a488ed5f-ad8a-4a97-9731-b4779bb36fd7,Furniture,North,Cash,Completed,25-34,Standard,Chair,Yes,In-store,2024-11-03,140.48,5,10.59,35.98,38
993ed843-00a9-454b-8b87-3522502034c6,Clothing,South,PayPal,Shipped,25-34,Standard,Chair,Yes,Online,2024-11-05,449.15,3,9.59,29.35,35
c90d80a9-8c57-4b23-bb9f-8fae9a5266d5,Electronics,East,PayPal,Shipped,18-24,Same Day,Laptop,No,In-store,2024-11-04,243.17,1,46.4,5.18,37
59ea925e-bd5b-44c0-8215-c5f3176a044f,Food,South,Credit Card,Pending,55+,Express,Chair,No,In-store,2024-11-02,302.49,6,26.84,30.05,36
39420301-6ef7-408d-b9de-416e42674c38,Furniture,North,Credit Card,Pending,35-44,Express,Laptop,No,In-store,2024-11-02,321.64,9,5.12,8.01,26
32f1cc72-c821-450a-aa04-357524352c03,Toys,West,PayPal,Pending,25-34,Same Day,Smartphone,Yes,In-store,2024-11-04,365.88,9,45.42,40.2,34
87e93656-a994-4632-8b2d-30c9fbf5e9a1,Food,South,PayPal,Shipped,18-24,Same Day,Chair,Yes,Online,2024-11-02,33.15,8,16.18,7.23,14
2fd8da42-37c0-4919-907a-19780a1e089d,Toys,East,PayPal,Shipped,35-44,Same Day,Chair,No,In-store,2024-11-04,460.29,6,11.74,38.66,44
12a38284-7006-4b18-bc62-5a035e7621a5,Clothing,West,Credit Card,Shipped,35-44,Express,Chair,Yes,In-store,2024-11-03,391.21,8,20.5,15.53,5
ebeefcaa-6baa-47fe-aa14-7b7614c89c22,Clothing,East,Credit Card,Pending,25-34,Same Day,T-shirt,Yes,In-store,2024-11-04,126.37,8,31.11,44.09,37
dd11c639-a71a-4c3b-8d55-032eae0ca440,Clothing,South,Credit Card,Shipped,35-44,Standard,Chair,Yes,Online,2024-11-02,196.42,10,37.67,8.39,1
b54001f3-9d76-4af8-b3a1-8b72adb26198,Toys,East,PayPal,Completed,25-34,Same Day,Laptop,No,In-store,2024-11-03,497.21,1,11.2,6.82,44
e465f9ae-c769-4479-9184-59edd737037d,Toys,North,PayPal,Shipped,35-44,Standard,Smartphone,No,Online,2024-11-02,228.4,6,28.46,29.15,4
e9a34e6c-c150-4978-b1d8-59a33418f539,Electronics,East,Credit Card,Completed,25-34,Express,Food Item,No,Online,2024-11-04,496.19,6,30.98,43.07,43
94f5b6a9-a1d5-44be-8d84-5ccc5b768292,Clothing,North,Cash,Pending,55+,Standard,T-shirt,No,Online,2024-11-01,151.49,6,23.18,2.01,41
b08b0f9b-f5d8-4117-b276-074da3d01ab8,Clothing,South,Credit Card,Shipped,45-54,Same Day,Food Item,Yes,In-store,2024-11-04,268.9,8,10.07,26.34,46
859cf6f9-a832-4b7f-8398-281fd48b9a1c,Toys,South,Cash,Completed,25-34,Express,T-shirt,Yes,Online,2024-11-03,165.53,10,36.49,22.48,13
9ffb22fa-3ee3-46dc-8f87-bbc522ed061d,Electronics,East,PayPal,Shipped,55+,Standard,T-shirt,No,Online,2024-11-05,305.18,2,21.75,44.11,38
2fa8a588-53ad-4403-a552-4811cddd12ab,Clothing,East,Credit Card,Shipped,18-24,Same Day,Laptop,No,Online,2024-11-02,219.06,3,20.37,44.01,34
aeef1d1f-a3de-4b6a-8fac-730f894511f0,Clothing,North,PayPal,Shipped,25-34,Express,Chair,No,In-store,2024-11-01,338.91,4,15.29,3.44,22
43bf122f-7745-4ee2-99b8-1961451b595c,Furniture,North,Cash,Completed,25-34,Express,T-shirt,Yes,In-store,2024-11-02,496.12,3,49.66,9.49,28
b67576d9-e9df-4671-a907-b2452ad9d7b5,Furniture,East,PayPal,Pending,45-54,Standard,Chair,Yes,In-store,2024-11-04,263.27,2,6.72,27.91,8
8cbf796c-a9da-4833-b81b-10d8bc422eda,Furniture,South,Credit Card,Pending,45-54,Same Day,T-shirt,Yes,Online,2024-11-05,37.1,6,44.27,23.94,25
079b6bc3-881a-4dc6-965c-633b3c69bc16,Clothing,East,PayPal,Completed,18-24,Standard,Smartphone,Yes,Online,2024-11-04,280.81,6,26.74,28.41,36
